chrom	start	end	H1_DamID_LMNB1_rep0	H1_DamID_4xAP3_rep0	H1_TSA_LMNB1_rep1	H1_TSA_LMNB1_rep2	H1_TSA_SON_rep1	H1_TSA_SON_rep2
chr10	104650000	104675000	0.351328	-0.570322	0.371319	0.567525	-0.463746	-0.302530
chr10	104675000	104700000	0.326132	-0.372911	0.671325	0.547772	-0.311597	-0.586566
chr10	104700000	104725000	0.159402	0.122140	0.467216	0.521542	-0.362487	-0.235397
chr10	104725000	104750000	0.732174	0.149891	0.687879	0.691489	-0.332145	-0.231580
chr10	104750000	104775000	0.597158	-0.388324	0.630705	0.704212	-0.444047	-0.365852
chr10	104775000	104800000	1.187349	0.243589	0.764927	0.680768	-0.177972	-0.302599
chr10	104800000	104825000	1.061239	0.471558	0.719148	0.733790	-0.349189	-0.260873
chr10	104825000	104850000	1.784929	-0.056985	0.745662	0.801949	-0.210843	-0.466685
chr10	104850000	104875000	1.419039	-0.374340	0.759921	0.797886	-0.509277	-0.634720
chr10	104875000	104900000	1.737678	-0.514820	0.749795	0.626986	-0.398021	-0.738934
chr10	104900000	104925000	1.720040	0.580959	0.614231	0.855130	-0.533850	-0.566893
chr10	104925000	104950000	1.401475	0.478594	0.809011	0.721842	-0.334981	-0.464632
chr10	104950000	104975000	2.306936	-0.344427	0.818772	0.754916	-0.386028	-0.659953
chr10	104975000	105000000	2.229283	-0.494023	0.724414	0.641545	-0.367805	-0.338793
chr10	105000000	105025000	1.681108	0.268660	0.881796	0.907478	-0.518906	-0.514756
chr10	105025000	105050000	1.759048	-0.170228	0.954678	1.024222	-0.521681	-0.578481
chr10	105050000	105075000	1.464602	0.005595	1.108701	0.951770	-0.447681	-0.575161
chr10	105075000	105100000	1.360036	0.285372	0.743275	0.917102	-0.447877	-0.632842
chr10	105100000	105125000	-0.013002	-0.373200	0.838111	0.896113	-0.344576	-0.220906
chr10	105125000	105150000	2.336641	-0.035893	0.927865	1.003360	-0.439160	-0.519085
chr10	105150000	105175000	2.418463	1.188303	0.882183	0.872654	-0.544453	-0.598436
chr10	105175000	105200000	1.972883	0.271413	0.824243	1.024088	-0.620786	-0.471803
chr10	105200000	105225000	2.315487	0.162038	1.135697	1.235160	-0.582053	-0.478092
chr10	105225000	105250000	2.425369	-0.342532	0.796856	1.092692	-0.753696	-0.616327
chr10	105250000	105275000	2.151115	0.095221	0.981683	1.207445	-0.502446	-0.508329
chr10	105275000	105300000	2.532594	0.309741	1.005297	1.155542	-0.461225	-0.709786
chr10	105300000	105325000	2.513653	-0.626298	0.853724	1.088705	-0.401669	-0.777790
chr10	105325000	105350000	2.340637	-0.245564	1.065767	1.093187	-0.726736	-0.646545
chr10	105350000	105375000	2.224547	-0.096365	0.967721	0.795693	-0.376925	-0.773720
chr10	105375000	105400000	2.265080	-0.378036	0.989447	0.987497	-0.626477	-0.281832
chr10	105400000	105425000	2.955154	0.744910	0.866883	0.871271	-0.699774	-0.463515
chr10	105425000	105450000	3.263297	0.402973	0.826991	1.144096	-0.471209	-0.899648
chr10	105450000	105475000	2.647458	0.278101	0.889803	0.960061	-0.516197	-0.955355
chr10	105475000	105500000	2.639122	-0.402926	1.067769	1.002443	-0.370072	-0.157548
chr10	105500000	105525000	2.148379	-0.443117	0.728590	0.912106	-0.390666	-0.811343
chr10	105525000	105550000	1.802433	0.046087	0.963541	0.889403	-0.541288	-0.272450
chr10	105550000	105575000	2.685337	0.976632	0.817948	0.994379	-0.550440	-0.492996
chr10	105575000	105600000	1.845706	0.204677	0.764886	1.183349	-0.614527	-0.516665
chr10	105600000	105625000	2.344067	-0.122535	0.692417	1.104960	-0.439242	-0.325278
chr10	105625000	105650000	1.806989	-0.030957	1.116787	0.883176	-0.435277	-0.554402
chr10	105650000	105675000	0.370995	-0.018658	0.549180	0.863354	-0.590666	-0.566609
chr10	105675000	105700000	0.445072	-0.345112	0.988780	1.068923	-0.572050	-0.330331
chr10	105700000	105725000	1.404699	-0.826113	1.003522	0.905763	-0.563070	-0.608873
chr10	105725000	105750000	1.958990	0.181072	1.064801	0.909118	-0.419152	-0.478511
chr10	105750000	105775000	2.543256	0.843779	0.893595	0.808070	-0.501442	-0.485609
chr10	105775000	105800000	2.632122	0.351528	0.695461	0.971939	-0.176222	-0.403394
chr10	105800000	105825000	2.558435	-0.435886	1.355192	0.949889	-0.383747	-0.327706
chr10	105825000	105850000	2.298987	-0.033283	0.813755	0.978814	-0.439242	-0.571339
chr10	105850000	105875000	2.654635	0.253580	0.771275	1.057506	-0.386072	-0.908721
chr10	105875000	105900000	3.027763	1.113997	0.880999	0.992661	-0.579784	-0.604725
chr10	105900000	105925000	2.667224	0.581898	1.011363	0.893555	-0.577022	-0.714596
chr10	105925000	105950000	2.514808	-0.634416	1.066063	1.080574	-0.573037	-0.954410
chr10	105950000	105975000	1.663039	-0.077779	0.978736	1.022767	-0.500034	-0.524858
chr10	105975000	106000000	3.232777	0.469815	0.939938	1.196632	-0.839074	-0.296081
chr10	106000000	106025000	2.356488	1.115198	1.555447	1.078228	-0.581686	-0.733200
chr10	106025000	106050000	2.852832	-0.634833	0.966705	0.872720	-0.914261	-0.702022
chr10	106050000	106075000	2.611160	0.177987	0.899911	1.162780	-0.475301	-0.753943
chr10	106075000	106100000	2.843144	0.487044	0.919068	0.895615	-1.000005	-0.772763
chr10	106100000	106125000	2.977556	0.911508	1.138796	1.075065	-0.835085	-0.727325
chr10	106125000	106150000	3.361322	0.551352	0.844179	1.062890	-0.649249	-0.455862
chr10	106150000	106175000	2.444020	-0.168790	0.930587	1.047926	-0.383747	-0.800874
chr10	106175000	106200000	2.704758	-0.394300	1.065767	1.309999	-0.257335	-0.013517
chr10	106200000	106225000	2.813544	0.370494	0.993718	0.917442	-0.709881	-0.582619
chr10	106225000	106250000	3.283733	0.921901	1.108019	0.941134	-0.557178	-0.830607
chr10	106250000	106275000	2.495789	0.666165	1.009479	1.012534	-0.260736	-0.545297
chr10	106275000	106300000	2.181464	-0.258440	0.817583	1.068533	-0.537659	-0.655081
chr10	106300000	106325000	1.943899	0.072968	0.724925	1.115828	-0.634290	-0.434488
chr10	106325000	106350000	2.955380	0.853362	0.930793	1.075844	-0.458225	-0.695996
chr10	106350000	106375000	2.921822	0.583541	0.858863	1.139862	-0.204454	-0.943800
chr10	106375000	106400000	2.250910	-0.473318	0.924723	1.109230	-0.495956	-0.775635
chr10	106400000	106425000	2.281444	-0.910536	0.892033	1.134657	-0.677407	-0.666222
chr10	106425000	106450000	2.697027	0.675379	0.902919	0.911968	-0.546685	-0.337066
chr10	106450000	106475000	2.528593	0.723984	0.885259	0.998405	-0.779137	-0.735664
chr10	106475000	106500000	2.886128	0.616472	0.984062	1.200086	-0.499984	-0.468506
chr10	106500000	106525000	2.090787	-0.372878	1.223080	1.028252	-0.897156	-0.576156
chr10	106525000	106550000	2.056661	0.436527	0.854851	1.034212	-0.299250	-0.702656
chr10	106550000	106575000	1.496908	-0.542315	0.928833	0.952132	-0.556896	-0.678254
chr10	106575000	106600000	2.322244	1.102520	1.046888	0.953350	-0.257385	-0.435301
chr10	106600000	106625000	2.285287	1.206869	1.093160	1.007367	-0.332179	-0.412335
chr10	106625000	106650000	2.502705	0.968334	0.955020	0.854858	-0.514677	-0.545819
chr10	106650000	106675000	2.423915	0.772601	1.127928	1.082402	-0.610517	-0.555398
chr10	106675000	106700000	2.226113	1.095880	0.939938	0.953189	-0.544334	-0.584139
chr10	106700000	106725000	0.110185	-0.477784	1.038937	0.995914	-0.103194	-0.359000
chr10	106725000	106750000	1.715777	-0.581013	0.875659	0.922945	-0.383747	-0.094980
chr10	106750000	106775000	1.430105	0.102158	0.783475	0.748133	-0.151573	-0.024523
chr10	106775000	106800000	1.129480	0.339833	0.927865	0.739898	-0.388612	-0.294040
chr10	106800000	106825000	0.916986	0.122400	1.084788	1.050450	-0.150769	-0.187929
chr10	106825000	106850000	1.478639	0.244515	0.807571	0.819595	-0.265691	-0.423872
chr10	106850000	106875000	0.891566	0.258754	0.692417	0.951439	-0.333994	-0.235472
chr10	106875000	106900000	1.340421	0.479577	0.730564	0.771088	-0.488083	-0.603904
chr10	106900000	106925000	-1.084157	-0.314859	0.676640	0.837463	-0.271956	-0.357298
chr10	106925000	106950000	0.925360	0.584023	0.843887	0.779181	-0.420881	-0.407252
chr10	106950000	106975000	1.226809	1.025510	0.775551	0.864135	-0.263837	-0.405488
chr10	106975000	107000000	1.450695	0.337494	0.987808	0.805811	-0.664841	-0.678980
chr10	107000000	107025000	1.058138	-0.340547	0.964592	0.754436	-0.080602	-0.641021
chr10	107025000	107050000	1.586432	-0.314218	1.017006	0.867063	-0.341863	-0.227479
chr10	107050000	107075000	2.108976	-0.137079	1.033048	0.854954	-0.454136	-0.731720
chr10	107075000	107100000	2.358727	0.572673	0.845651	0.940495	-0.590197	-0.519587
chr10	107100000	107125000	2.097455	-0.070928	0.887601	0.894815	-0.723189	-1.021883
chr10	107125000	107150000	2.212816	-0.619511	1.157036	0.924487	-0.282075	-0.635702
chr10	107150000	107175000	0.681836	-0.009541	0.863902	1.114653	-0.516677	-0.488877
chr10	107175000	107200000	2.718527	0.091378	0.680887	0.940727	-0.678119	-0.493337
chr10	107200000	107225000	3.090014	-0.347358	0.998427	1.205265	-0.575794	-0.753385
chr10	107225000	107250000	2.962887	0.869259	0.937289	1.100767	-0.676753	-0.725323
chr10	107250000	107275000	2.543268	0.621266	0.806042	0.880841	-0.741042	-0.524701
chr10	107275000	107300000	2.796875	-0.236800	1.011059	0.931383	-0.798784	-0.788058
chr10	107300000	107325000	3.112048	0.670277	0.760150	1.212107	-0.439242	-0.843224
chr10	107325000	107350000	3.108952	0.530333	0.940876	1.058003	-0.780505	-0.470217
chr10	107350000	107375000	2.960889	1.205416	0.822378	1.097819	-0.415555	-0.873097
chr10	107375000	107400000	2.671295	-0.420711	1.027401	1.132503	-0.738842	-0.944039
chr10	107400000	107425000	2.235034	1.060780	0.980904	1.125379	-0.626317	-0.793987
chr10	107425000	107450000	2.474109	0.064615	0.909743	1.075287	-0.627329	-0.651649
chr10	107450000	107475000	2.163846	0.421394	1.040234	1.123553	-0.446529	-0.803785
chr10	107475000	107500000	2.680212	0.840632	0.959855	1.152292	-0.304129	-0.414113
chr10	107500000	107525000	2.820517	-0.813629	0.956472	1.163724	-0.386072	-0.512648
chr10	107525000	107550000	1.761437	-0.075194	1.177373	1.062939	-0.522102	-0.659734
chr10	107550000	107575000	2.944910	0.679979	0.719019	0.909441	-0.469476	-0.674461
chr10	107575000	107600000	2.011798	-0.300113	1.003522	1.071851	-0.354140	-0.563503
chr10	107600000	107625000	2.708760	0.292804	0.898118	1.164537	-0.360539	-0.483876
chr10	107625000	107650000	2.918101	0.175339	1.022330	0.982453	-0.761384	-0.690767
chr10	107650000	107675000	1.122384	-0.487722	1.145917	1.295541	-0.366673	-0.399085
chr10	107675000	107700000	2.664159	0.722800	0.705473	1.023370	-0.752980	-0.747093
chr10	107700000	107725000	2.618958	-0.299515	0.754239	1.179928	-0.499984	-0.716098
chr10	107725000	107750000	2.874513	-0.077884	0.993131	1.015998	-0.652037	-0.705640
chr10	107750000	107775000	2.591510	0.754562	1.311032	1.113387	-0.843178	-0.547416
chr10	107775000	107800000	2.522498	-0.451652	0.907206	0.905883	-0.680364	-0.507524
chr10	107800000	107825000	1.316586	0.207658	0.816730	1.053013	-0.531500	-0.261997
chr10	107825000	107850000	1.484022	-0.296682	0.824772	0.792027	-0.737167	-0.377859
chr10	107850000	107875000	0.619662	-0.109607	0.748159	0.882541	-0.503046	-0.578481
chr10	107875000	107900000	0.920433	0.775460	0.614231	0.702602	-0.593964	-0.792248
chr10	107900000	107925000	-0.603233	-0.504576	0.838111	0.917420	-0.068738	-0.231430
chr10	107925000	107950000	1.982016	-0.464519	0.605937	0.792139	-0.600669	-0.592467
chr10	107950000	107975000	2.273135	0.002307	0.875659	1.024584	-0.490346	-0.660721
chr10	107975000	108000000	2.167277	0.525937	0.820387	0.842063	-0.494494	-0.622323
chr10	108000000	108025000	2.453292	1.030725	1.184641	1.054676	-0.381447	-0.752393
chr10	108025000	108050000	2.259868	0.455962	1.044562	1.105641	-0.482333	-0.593365
chr10	108050000	108075000	2.451268	0.353468	0.824735	0.909095	-0.825182	-0.846503
chr10	108075000	108100000	1.975071	0.676831	1.006339	0.801812	-0.304312	-0.911927
chr10	108100000	108125000	1.403719	-0.559079	1.075656	0.959952	-0.244683	-0.344071
chr10	108125000	108150000	2.374063	0.657646	1.067748	1.104237	-0.591235	-0.740376
chr10	108150000	108175000	2.370228	-0.128933	0.572770	0.872194	-0.585380	-0.602052
chr10	108175000	108200000	2.849465	0.208189	0.953861	0.976793	-0.760904	-0.874285
chr10	108200000	108225000	2.488662	-0.029091	1.077674	0.992298	-0.658166	-0.488283
chr10	108225000	108250000	2.625658	0.544328	1.035622	1.016066	-0.817978	-0.655534
chr10	108250000	108275000	2.668045	0.490715	1.116787	1.044364	-0.575794	-0.523519
chr10	108275000	108300000	3.106756	0.188381	0.763856	0.797442	-0.546785	-0.863037
chr10	108300000	108325000	2.384394	0.452931	0.725841	0.715307	-0.418875	-0.425488
chr10	108325000	108350000	2.660043	0.293072	0.972612	0.982473	-0.537221	-0.773013
chr10	108350000	108375000	2.907702	-0.169937	0.901292	1.011673	-0.452694	-0.744013
chr10	108375000	108400000	2.786494	0.329802	0.852172	1.133163	-0.526705	-0.711665
chr10	108400000	108425000	2.680771	-0.304498	0.998304	1.006639	-0.416168	-0.849882
chr10	108425000	108450000	2.953178	0.550942	1.204575	1.335988	-0.470682	-0.653008
chr10	108450000	108475000	2.231309	-0.724166	0.819932	0.881075	-0.696837	-0.314472
chr10	108475000	108500000	2.679567	0.618580	0.777459	0.924057	-0.606865	-0.501186
chr10	108500000	108525000	2.850567	0.767541	1.009891	1.207588	-0.569302	-0.679827
chr10	108525000	108550000	2.323735	-0.438194	0.843192	1.017463	-0.667628	-0.488920
chr10	108550000	108575000	2.348193	0.385571	0.961983	1.041216	-0.588605	-0.732139
chr10	108575000	108600000	1.887169	0.648225	1.210062	1.005478	-0.536758	-0.708249
chr10	108600000	108625000	2.580195	1.199238	0.881853	0.949548	-0.669149	-0.414639
chr10	108625000	108650000	2.857653	0.944929	0.983774	1.075012	-0.294195	-0.689750
chr10	108650000	108675000	1.245098	-0.492281	1.056734	0.823683	-0.563725	-0.442638
chr10	108675000	108700000	2.333872	0.813637	0.849208	1.181570	-0.674978	-0.840526
chr10	108700000	108725000	2.890475	0.222058	1.197635	1.205202	-0.149281	-0.668165
chr10	108725000	108750000	2.923373	0.365758	0.993131	1.078292	-0.543688	-0.673767
chr10	108750000	108775000	2.671843	1.271468	1.135697	1.026599	-0.616193	-0.319800
chr10	108775000	108800000	1.975964	0.488872	1.017662	1.064479	-0.703612	-0.622599
chr10	108800000	108825000	3.312304	1.070033	1.175234	1.309048	-0.505463	-0.580753
chr10	108825000	108850000	3.049054	0.654827	1.108301	1.034118	-1.115550	-0.888821
chr10	108850000	108875000	2.659950	0.518882	0.802239	0.994014	-0.762706	-0.542705
chr10	108875000	108900000	2.598518	0.852085	0.829462	1.235441	-0.336218	-0.629293
chr10	108900000	108925000	1.162507	-0.540226	0.778790	0.928201	-0.399944	-0.805608
chr10	108925000	108950000	2.993322	0.549965	0.813082	0.967676	-0.571374	-0.720304
chr10	108950000	108975000	2.793391	1.340317	0.864265	0.971333	-0.975193	-0.364769
chr10	108975000	109000000	2.453936	0.486439	1.098026	1.215353	-0.132208	-0.583521
chr10	109000000	109025000	2.237693	-0.221855	0.933547	0.973405	-0.567544	-0.689917
chr10	109025000	109050000	1.602520	0.413984	1.185864	1.078320	-0.377292	-0.263217
chr10	109050000	109075000	2.342981	-0.578758	0.786954	1.004479	-0.386072	-0.399085
chr10	109075000	109100000	2.567643	0.887322	0.831363	0.865241	-0.605474	-0.622640
chr10	109100000	109125000	2.485652	0.535309	1.144895	1.190224	-0.246243	-0.420061
chr10	109125000	109150000	3.054148	0.993627	1.045165	0.995947	-0.404019	-0.803574
chr10	109150000	109175000	2.868389	0.584129	1.001866	1.107728	-0.452788	-0.815448
chr10	109175000	109200000	3.033832	-0.127994	1.082036	1.029290	-0.269879	-0.755733
chr10	109200000	109225000	2.769785	0.786904	0.787935	1.106196	-0.747194	-0.728501
chr10	109225000	109250000	2.656347	-0.390381	0.872388	1.059991	-0.321590	-0.841920
chr10	109250000	109275000	2.469984	-0.364893	1.277520	1.306418	-0.476710	-0.890203
chr10	109275000	109300000	2.884168	0.002740	0.912517	1.004644	-0.213247	-0.390767
chr10	109300000	109325000	2.987849	0.559209	1.069884	1.054888	-0.664171	-0.810527
chr10	109325000	109350000	2.975849	0.698921	0.805715	1.023145	-0.336860	-0.622467
chr10	109350000	109375000	2.777040	-0.261363	0.906520	1.061444	-0.610816	-0.602703
chr10	109375000	109400000	2.077383	-0.810738	1.179975	1.084018	-0.345945	-0.530209
chr10	109400000	109425000	2.440734	-0.529266	0.693579	0.862705	-0.618428	-0.622323
chr10	109425000	109450000	1.234353	0.460690	0.858824	0.809998	-0.577518	-0.432654
chr10	109450000	109475000	2.138477	-0.052737	0.970094	1.009766	-0.492271	-0.608873
chr10	109475000	109500000	2.854122	0.275067	0.842775	0.939429	-0.640326	-0.561657
chr10	109500000	109525000	2.747896	-0.978448	1.046146	0.748218	-0.431500	-0.551440
chr10	109525000	109550000	2.649905	0.853170	1.127463	1.159702	-0.424553	-0.302452
chr10	109550000	109575000	2.999447	0.889733	1.017751	1.022481	-0.594643	-0.599193
chr10	109575000	109600000	2.719332	1.290303	1.011638	0.989749	-0.604897	-0.747694
chr10	109600000	109625000	2.791687	0.255389	0.864856	0.890342	-0.430495	-0.299683
chr10	109625000	109650000	2.906773	0.551953	0.873350	1.057007	-0.684142	-0.494081
chr10	109650000	109675000	3.123579	0.468046	0.961813	1.082339	-0.517602	-0.527485
chr10	109675000	109700000	2.771805	0.818391	1.078968	0.983736	-0.327652	-0.642466
chr10	109700000	109725000	3.285402	0.734410	0.907724	0.994438	-0.518207	-0.586424
chr10	109725000	109750000	2.827479	0.763428	0.597109	0.979536	-0.484167	-0.999004
chr10	109750000	109775000	1.192179	0.658493	0.987643	0.944220	-0.454136	-0.568756
chr10	109775000	109800000	1.932920	0.620433	0.762554	0.898896	-0.607443	-0.707317
chr10	109800000	109825000	2.092009	-0.128157	0.616788	0.715348	-0.204776	-0.408758
chr10	109825000	109850000	1.158578	0.382659	0.703476	0.724272	-0.500930	-0.663640
chr10	109850000	109875000	-0.967168	0.180396	0.721961	0.795688	-0.134295	-0.545545
chr10	109875000	109900000	-1.869635	-0.524312	0.650565	0.501356	-0.089923	-0.250817
chr10	109900000	109925000	-1.911863	0.841943	0.512828	0.422297	-0.203510	-0.415020
chr10	109925000	109950000	-3.178265	0.125802	0.551560	0.209218	-0.038813	-0.288405
chr10	109950000	109975000	-2.615215	-0.351315	0.358670	0.327445	-0.376794	-0.027528
chr10	109975000	110000000	-2.140410	0.104607	0.349081	0.185872	-0.521909	-0.389832
chr10	110000000	110025000	-2.932680	-0.176520	0.482306	0.397379	-0.214466	-0.198826
chr10	110025000	110050000	-2.048807	-0.128710	0.361519	0.404415	-0.284351	0.072140
chr10	110050000	110075000	-1.645919	0.230343	0.280056	0.199243	-0.056552	-0.702022
chr10	110075000	110100000	-1.768810	0.242368	0.331407	0.307586	-0.194085	-0.509377
chr10	110100000	110125000	-1.253710	-0.916632	0.176605	0.080049	-0.447363	-0.311472
chr10	110125000	110150000	-3.238831	0.011544	0.180134	0.262071	0.018746	0.104226
chr10	110150000	110175000	-3.277556	-0.291916	0.114658	0.433605	-0.079992	-0.046515
chr10	110175000	110200000	-1.563741	1.169539	-0.024829	0.084114	-0.177026	-0.132455
chr10	110200000	110225000	-3.272457	-0.307206	0.576456	0.373388	-0.014879	0.075142
chr10	110225000	110250000	-2.016313	0.148161	0.127143	-0.057339	-0.465541	-0.326024
chr10	110250000	110275000	-1.473483	0.200166	-0.115419	-0.161249	-0.565795	-0.408369
chr10	110275000	110300000	-2.678093	-0.567689	-0.005598	0.023106	-0.027603	-0.420468
chr10	110300000	110325000	-3.319358	0.294641	-0.076681	-0.119499	-0.170040	-0.218706
chr10	110325000	110350000	-3.211016	-0.196255	0.023342	-0.035725	-0.151254	0.017830
chr10	110350000	110375000	-2.218858	-0.331354	0.103163	-0.032372	0.152089	-0.179430
chr10	110375000	110400000	-2.158109	-0.158550	-0.100905	0.099319	0.067360	-0.089120
chr10	110400000	110425000	-2.269609	0.539905	0.286096	-0.000752	-0.114048	-0.073540
chr10	110425000	110450000	-2.583410	0.278437	0.071183	-0.040265	0.020444	0.207435
chr10	110450000	110475000	-2.869630	0.596190	-0.014419	-0.127146	0.178758	-0.123287
chr10	110475000	110500000	-3.501089	-0.731009	0.108284	0.057265	0.086432	0.125596
chr10	110500000	110525000	-3.328692	-0.388758	0.114634	-0.093343	0.019656	-0.203377
chr10	110525000	110550000	-3.951283	-0.198170	-0.043465	0.166575	-0.032839	-0.150613
chr10	110550000	110575000	-3.025547	-0.316614	-0.056646	0.091053	-0.183518	-0.220979
chr10	110575000	110600000	-2.398706	-0.578836	-0.012973	-0.170636	-0.099954	-0.300211
chr10	110600000	110625000	-3.359633	-0.610221	0.081516	0.000084	-0.241728	0.042370
chr10	110625000	110650000	-3.061792	-0.029658	-0.022094	0.113152	-0.103295	0.018338
chr10	110650000	110675000	-3.050452	-0.629924	0.138811	0.147112	-0.135819	-0.332888
